id,tweetContent,tweetContentProcessed
tweetImg459,"""So good and super easy, perfect for the work week.""

These juicy chicken thighs have a tangy, spicy-sweet flavor profile. https://t.co/ZGJaYTnFLr https://t.co/WuzGyHoudg",So good and super easy perfect for the work week These juicy chicken thighs have a tangy spicysweet flavor profile
tweetImg460,"After more than 75 hours of researching knife sets and testing 18, @Wirecutter is confident that nothing beats this one.  https://t.co/w65jHfmRb8 https://t.co/GG8ODzWqI2",After more than 75 hours of researching knife sets and testing 18 Wirecutter is confident that nothing beats this one
tweetImg461,Connections is a daily game about finding common threads between words. Players must select four groups of four words without making more than four mistakes. https://t.co/esbisg5u9z https://t.co/r0xHsTzFhT,Connections is a daily game about finding common threads between words Players must select four groups of four words without making more than four mistakes
tweetImg462,"Firefighters in Greece are battling blazes near Athens and in Evros, where about 180,000 acres have burned, according to an E.U. official who called it a record. Authorities investigating the fires arrested dozens of people on suspicion of arson. https://t.co/fWy4El3rw3 https://t.co/tLa6gw2wq7",Firefighters in Greece are battling blazes near Athens and in Evros where about 180000 acres have burned according to an EU official who called it a record Authorities investigating the fires arrested dozens of people on suspicion of arson
tweetImg463,Connections is a daily game about finding common threads between words. Players must select four groups of four words without making more than four mistakes. https://t.co/5NrFVqGMtk https://t.co/OgV1qbsbrg,Connections is a daily game about finding common threads between words Players must select four groups of four words without making more than four mistakes
tweetImg464,There’s nothing like a perfect panna cotta. This recipe is simple and ideal to make in advance. https://t.co/Abtp3idOaM https://t.co/B8kNurTHtf,Theres nothing like a perfect panna cotta This recipe is simple and ideal to make in advance
tweetImg465,"It was a beach day in Maine, but 225 people went to a library in Brunswick for a children’s book event. Sarah McCloskey, the real-life inspiration for “Blueberries for Sal” (1948) was reading handful of classics by her father, Robert McCloskey. https://t.co/7oUyyWY6ct https://t.co/Tzvt9dhBxE",It was a beach day in Maine but 225 people went to a library in Brunswick for a childrens book event Sarah McCloskey the reallife inspiration for Blueberries for Sal 1948 was reading handful of classics by her father Robert McCloskey
tweetImg466,"The Fed chair Jerome Powell pledged on Friday that his central bank would stick by its push to stamp out rapid inflation “until the job is done,” and said that officials were ready to raise interest rates further if needed. https://t.co/YwxRXA4XCp https://t.co/H4H44UbnBT",The Fed chair Jerome Powell pledged on Friday that his central bank would stick by its push to stamp out rapid inflation until the job is done and said that officials were ready to raise interest rates further if needed
tweetImg467,"Firefighters in Greece are battling blazes near Athens and in Evros, where about 180,000 acres have burned, according to an E.U. official who called it a record. Authorities investigating the fires arrested dozens of people on suspicion of arson. https://t.co/W1ea6i2hAr https://t.co/yLXL6btQBR",Firefighters in Greece are battling blazes near Athens and in Evros where about 180000 acres have burned according to an EU official who called it a record Authorities investigating the fires arrested dozens of people on suspicion of arson
tweetImg468,"A Pimm’s cup is a summertime favorite English cocktail, famously sold in the stands at Wimbledon. This frozen version is easy to make at home and is perfect for sweltering nights. https://t.co/BjkdAOeZvh https://t.co/CT6dRmuyay",A Pimms cup is a summertime favorite English cocktail famously sold in the stands at Wimbledon This frozen version is easy to make at home and is perfect for sweltering nights
tweetImg469,"There’s no need to order takeout from your neighborhood restaurant when this beloved, easy-to-assemble Italian-American classic gets dinner on the table in no time. https://t.co/60FW2XvKlD https://t.co/zQpY8c1xRw",Theres no need to order takeout from your neighborhood restaurant when this beloved easytoassemble ItalianAmerican classic gets dinner on the table in no time
tweetImg470,"""Guests kept serving themselves again and again.""

This pasta salad is loaded with two pounds of zucchini, roasted until golden and caramelized, then tossed in a tangy garlic-tahini dressing. https://t.co/zpP1PkhYgu https://t.co/KSpYL1QxFd",Guests kept serving themselves again and again This pasta salad is loaded with two pounds of zucchini roasted until golden and caramelized then tossed in a tangy garlictahini dressing
tweetImg471,"From @TheAthletic: Inside the headset can be the most stressful or entertaining place in any football stadium. From inside jokes to colorful language and full-on meltdowns, we asked a dozen-plus coaches for their very best stories. https://t.co/JNpDxvNcyO https://t.co/T6Q3s8N2ID",From TheAthletic Inside the headset can be the most stressful or entertaining place in any football stadium From inside jokes to colorful language and fullon meltdowns we asked a dozenplus coaches for their very best stories
tweetImg472,Connections is a daily game about finding common threads between words. Players must select four groups of four words without making more than four mistakes. https://t.co/mluxmBAsh3 https://t.co/IXUqAeuC6a,Connections is a daily game about finding common threads between words Players must select four groups of four words without making more than four mistakes
tweetImg473,Eight candidates took the stage for the first Republican presidential debate. But two who weren't there — Donald Trump and President Biden — were the most frequent targets of attacks from those looking to win the GOP nomination. See more: https://t.co/1cdKkZanzq https://t.co/haPkwru78V,Eight candidates took the stage for the first Republican presidential debate But two who werent there Donald Trump and President Biden were the most frequent targets of attacks from those looking to win the GOP nomination See more
tweetImg474,"How much does Frank the meerkat weigh? The London Zoo found out this week as it conducted its annual weigh-in of all 14,000 animals at the zoo, “from the tallest giraffe to the tiniest tadpole.”
https://t.co/lYyNfkLxzS https://t.co/om2N7ftdBs",How much does Frank the meerkat weigh The London Zoo found out this week as it conducted its annual weighin of all 14000 animals at the zoo from the tallest giraffe to the tiniest tadpole
tweetImg475,"Creamy, frosty and tart, this popular Brazilian drink is a fantastic refreshment for a hot day. 
https://t.co/Pm4PITHwqk https://t.co/jGA7zvM50i",Creamy frosty and tart this popular Brazilian drink is a fantastic refreshment for a hot day
tweetImg476,"Start casually thinking about your holiday gifts now. Holiday gifting is a marathon, not a sprint, and both the quality and the value of your gifts will increase if you start earlier. https://t.co/qld7CZR0WJ https://t.co/TEkU9dGP9u",Start casually thinking about your holiday gifts now Holiday gifting is a marathon not a sprint and both the quality and the value of your gifts will increase if you start earlier
